HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2024-10-01 12:00:00;2024-10-01 14:00:00;SE3;260,660004;34,959999
2024-10-01 12:00:00;2024-10-01 14:00:00;NO2;268,489990;36,009998
2024-10-01 12:00:00;2024-10-01 14:00:00;DK2;260,660004;34,959999
2024-10-01 12:00:00;2024-10-01 14:00:00;DK1;260,660004;34,959999
2024-10-01 12:00:00;2024-10-01 14:00:00;DE;421,339996;56,509998
2024-10-01 13:00:00;2024-10-01 15:00:00;SYSTEM;260,589996;34,950001
2024-10-01 13:00:00;2024-10-01 15:00:00;SE4;296,079987;39,709999
2024-10-01 13:00:00;2024-10-01 15:00:00;SE3;296,079987;39,709999
2024-10-01 13:00:00;2024-10-01 15:00:00;NO2;296,079987;39,709999
2024-10-01 13:00:00;2024-10-01 15:00:00;DK2;296,079987;39,709999
2024-10-01 13:00:00;2024-10-01 15:00:00;DK1;296,079987;39,709999
2024-10-01 13:00:00;2024-10-01 15:00:00;DE;463,609985;62,180000
2024-10-01 14:00:00;2024-10-01 16:00:00;SYSTEM;301,739990;40,470001
2024-10-01 14:00:00;2024-10-01 16:00:00;SE4;324,779999;43,560001
2024-10-01 14:00:00;2024-10-01 16:00:00;SE3;324,779999;43,560001
2024-10-01 14:00:00;2024-10-01 16:00:00;NO2;324,779999;43,560001
2024-10-01 14:00:00;2024-10-01 16:00:00;DK2;324,779999;43,560001
2024-10-01 14:00:00;2024-10-01 16:00:00;DK1;324,779999;43,560001
2024-10-01 14:00:00;2024-10-01 16:00:00;DE;737,690002;98,940002
2024-10-01 15:00:00;2024-10-01 17:00:00;SYSTEM;342,970001;46,000000
2024-10-01 15:00:00;2024-10-01 17:00:00;SE4;372,200012;49,919998
2024-10-01 15:00:00;2024-10-01 17:00:00;SE3;372,200012;49,919998
2024-10-01 15:00:00;2024-10-01 17:00:00;NO2;372,200012;49,919998
2024-10-01 15:00:00;2024-10-01 17:00:00;DK2;393,000000;52,709999
2024-10-01 15:00:00;2024-10-01 17:00:00;DK1;393,000000;52,709999
2024-10-01 15:00:00;2024-10-01 17:00:00;DE;817,020020;109,580002
2024-10-01 16:00:00;2024-10-01 18:00:00;SYSTEM;354,529999;47,549999
2024-10-01 16:00:00;2024-10-01 18:00:00;SE4;393,899994;52,830002
2024-10-01 16:00:00;2024-10-01 18:00:00;SE3;393,899994;52,830002
2024-10-01 16:00:00;2024-10-01 18:00:00;NO2;393,899994;52,830002
2024-10-01 16:00:00;2024-10-01 18:00:00;DK2;405,600006;54,400002
2024-10-01 16:00:00;2024-10-01 18:00:00;DK1;405,600006;54,400002
2024-10-01 16:00:00;2024-10-01 18:00:00;DE;998,349976;133,899994
2024-10-01 17:00:00;2024-10-01 19:00:00;SYSTEM;365,269989;48,990002
2024-10-01 17:00:00;2024-10-01 19:00:00;SE4;409,179993;54,880001
2024-10-01 17:00:00;2024-10-01 19:00:00;SE3;409,179993;54,880001
2024-10-01 17:00:00;2024-10-01 19:00:00;NO2;409,179993;54,880001
2024-10-01 17:00:00;2024-10-01 19:00:00;DK2;421,410004;56,520000
2024-10-01 17:00:00;2024-10-01 19:00:00;DK1;421,410004;56,520000
2024-10-01 17:00:00;2024-10-01 19:00:00;DE;1017,809998;136,509995
2024-10-01 18:00:00;2024-10-01 20:00:00;SYSTEM;342,679993;45,959999
2024-10-01 18:00:00;2024-10-01 20:00:00;SE4;356,170013;47,770000
2024-10-01 18:00:00;2024-10-01 20:00:00;SE3;356,170013;47,770000
2024-10-01 18:00:00;2024-10-01 20:00:00;NO2;356,170013;47,770000
2024-10-01 18:00:00;2024-10-01 20:00:00;DK2;366,829987;49,200001
2024-10-01 18:00:00;2024-10-01 20:00:00;DK1;366,829987;49,200001
2024-10-01 18:00:00;2024-10-01 20:00:00;DE;883,830017;118,540001
2024-10-01 19:00:00;2024-10-01 21:00:00;SYSTEM;316,059998;42,389999
2024-10-01 19:00:00;2024-10-01 21:00:00;SE4;335,440002;44,990002
2024-10-01 19:00:00;2024-10-01 21:00:00;SE3;335,440002;44,990002
2024-10-01 19:00:00;2024-10-01 21:00:00;NO2;335,440002;44,990002
2024-10-01 19:00:00;2024-10-01 21:00:00;DK2;345,429993;46,330002
2024-10-01 19:00:00;2024-10-01 21:00:00;DK1;345,429993;46,330002
2024-10-01 19:00:00;2024-10-01 21:00:00;DE;688,179993;92,300003
2024-10-01 20:00:00;2024-10-01 22:00:00;SYSTEM;293,019989;39,299999
2024-10-01 20:00:00;2024-10-01 22:00:00;SE4;312,329987;41,889999
2024-10-01 20:00:00;2024-10-01 22:00:00;SE3;312,329987;41,889999
2024-10-01 20:00:00;2024-10-01 22:00:00;NO2;312,329987;41,889999
2024-10-01 20:00:00;2024-10-01 22:00:00;DK2;321,649994;43,139999
2024-10-01 20:00:00;2024-10-01 22:00:00;DK1;321,649994;43,139999
2024-10-01 20:00:00;2024-10-01 22:00:00;DE;681,849976;91,449997
2024-10-01 21:00:00;2024-10-01 23:00:00;SYSTEM;268,339996;35,990002
2024-10-01 21:00:00;2024-10-01 23:00:00;SE4;271,100006;36,360001
2024-10-01 21:00:00;2024-10-01 23:00:00;SE3;271,100006;36,360001
2024-10-01 21:00:00;2024-10-01 23:00:00;NO2;300,920013;40,360001
2024-10-01 21:00:00;2024-10-01 23:00:00;DK2;309,940002;41,570000
2024-10-01 21:00:00;2024-10-01 23:00:00;DK1;309,940002;41,570000
2024-10-01 21:00:00;2024-10-01 23:00:00;DE;568,440002;76,239998
2024-10-01 22:00:00;2024-10-02 00:00:00;SYSTEM;308,290009;41,340000
2024-10-01 22:00:00;2024-10-02 00:00:00;SE4;298,519989;40,029999
2024-10-01 22:00:00;2024-10-02 00:00:00;SE3;298,519989;40,029999
2024-10-01 22:00:00;2024-10-02 00:00:00;NO2;348,480011;46,730000
2024-10-01 22:00:00;2024-10-02 00:00:00;DK2;432,829987;58,040001
2024-10-01 22:00:00;2024-10-02 00:00:00;DK1;432,829987;58,040001
2024-10-01 22:00:00;2024-10-02 00:00:00;DE;637,159973;85,440002
2024-10-01 23:00:00;2024-10-02 01:00:00;SYSTEM;308,359985;41,349998
2024-10-01 23:00:00;2024-10-02 01:00:00;SE4;295,309998;39,599998
2024-10-01 23:00:00;2024-10-02 01:00:00;SE3;295,309998;39,599998
2024-10-01 23:00:00;2024-10-02 01:00:00;NO2;356,760010;47,840000
2024-10-01 23:00:00;2024-10-02 01:00:00;DK2;367,350006;49,259998
2024-10-01 23:00:00;2024-10-02 01:00:00;DK1;367,350006;49,259998
2024-10-01 23:00:00;2024-10-02 01:00:00;DE;603,150024;80,879997
2024-10-02 00:00:00;2024-10-02 02:00:00;SYSTEM;308,290009;41,340000
2024-10-02 00:00:00;2024-10-02 02:00:00;SE4;290,760010;38,990002
2024-10-02 00:00:00;2024-10-02 02:00:00;SE3;290,760010;38,990002
2024-10-02 00:00:00;2024-10-02 02:00:00;NO2;362,730011;48,639999
2024-10-02 00:00:00;2024-10-02 02:00:00;DK2;373,540009;50,090000
2024-10-02 00:00:00;2024-10-02 02:00:00;DK1;373,540009;50,090000
2024-10-02 00:00:00;2024-10-02 02:00:00;DE;574,890015;77,089996
2024-10-02 01:00:00;2024-10-02 03:00:00;SYSTEM;308,290009;41,340000
2024-10-02 01:00:00;2024-10-02 03:00:00;SE4;296,279999;39,730000
2024-10-02 01:00:00;2024-10-02 03:00:00;SE3;296,279999;39,730000
2024-10-02 01:00:00;2024-10-02 03:00:00;NO2;354,750000;47,570000
2024-10-02 01:00:00;2024-10-02 03:00:00;DK2;365,339996;48,990002
2024-10-02 01:00:00;2024-10-02 03:00:00;DK1;365,339996;48,990002
2024-10-02 01:00:00;2024-10-02 03:00:00;DE;558,780029;74,930000
2024-10-02 02:00:00;2024-10-02 04:00:00;SYSTEM;310,380005;41,619999
2024-10-02 02:00:00;2024-10-02 04:00:00;SE4;300,230011;40,259998
2024-10-02 02:00:00;2024-10-02 04:00:00;SE3;300,230011;40,259998
2024-10-02 02:00:00;2024-10-02 04:00:00;NO2;352,209991;47,230000
2024-10-02 02:00:00;2024-10-02 04:00:00;DK2;300,230011;40,259998
2024-10-02 02:00:00;2024-10-02 04:00:00;DK1;362,730011;48,639999
2024-10-02 02:00:00;2024-10-02 04:00:00;DE;575,260010;77,139999
2024-10-02 03:00:00;2024-10-02 05:00:00;SYSTEM;333,420013;44,709999
2024-10-02 03:00:00;2024-10-02 05:00:00;SE4;315,820007;42,349998
2024-10-02 03:00:00;2024-10-02 05:00:00;SE3;315,820007;42,349998
2024-10-02 03:00:00;2024-10-02 05:00:00;NO2;352,880005;47,320000
2024-10-02 03:00:00;2024-10-02 05:00:00;DK2;363,470001;48,740002
2024-10-02 03:00:00;2024-10-02 05:00:00;DK1;363,470001;48,740002
2024-10-02 03:00:00;2024-10-02 05:00:00;DE;604,799988;81,099998
2024-10-02 04:00:00;2024-10-02 06:00:00;SYSTEM;384,950012;51,619999
2024-10-02 04:00:00;2024-10-02 06:00:00;SE4;374,510010;50,220001
2024-10-02 04:00:00;2024-10-02 06:00:00;SE3;374,510010;50,220001
2024-10-02 04:00:00;2024-10-02 06:00:00;NO2;374,510010;50,220001
2024-10-02 04:00:00;2024-10-02 06:00:00;DK2;596,440002;79,980003
2024-10-02 04:00:00;2024-10-02 06:00:00;DK1;596,440002;79,980003
2024-10-02 04:00:00;2024-10-02 06:00:00;DE;719,859985;96,529999
2024-10-02 05:00:00;2024-10-02 07:00:00;SYSTEM;690,780029;92,629997
2024-10-02 05:00:00;2024-10-02 07:00:00;SE4;604,940002;81,120003
2024-10-02 05:00:00;2024-10-02 07:00:00;SE3;604,940002;81,120003
2024-10-02 05:00:00;2024-10-02 07:00:00;NO2;604,940002;81,120003
2024-10-02 05:00:00;2024-10-02 07:00:00;DK2;692,869995;92,910004
2024-10-02 05:00:00;2024-10-02 07:00:00;DK1;692,869995;92,910004
2024-10-02 05:00:00;2024-10-02 07:00:00;DE;886,159973;118,830002
2024-10-02 06:00:00;2024-10-02 08:00:00;SYSTEM;992,059998;133,029999
2024-10-02 06:00:00;2024-10-02 08:00:00;SE4;913,830017;122,540001
2024-10-02 06:00:00;2024-10-02 08:00:00;SE3;913,830017;122,540001
2024-10-02 06:00:00;2024-10-02 08:00:00;NO2;913,830017;122,540001
2024-10-02 06:00:00;2024-10-02 08:00:00;DK2;913,830017;122,540001
2024-10-02 06:00:00;2024-10-02 08:00:00;DK1;913,830017;122,540001
2024-10-02 06:00:00;2024-10-02 08:00:00;DE;1011,969971;135,699997
2024-10-02 07:00:00;2024-10-02 09:00:00;SYSTEM;724,640015;97,169998
2024-10-02 07:00:00;2024-10-02 09:00:00;SE4;680,859985;91,300003
2024-10-02 07:00:00;2024-10-02 09:00:00;SE3;680,859985;91,300003
2024-10-02 07:00:00;2024-10-02 09:00:00;NO2;680,859985;91,300003
2024-10-02 07:00:00;2024-10-02 09:00:00;DK2;701,219971;94,029999
2024-10-02 07:00:00;2024-10-02 09:00:00;DK1;701,219971;94,029999
2024-10-02 07:00:00;2024-10-02 09:00:00;DE;876,919983;117,589996
2024-10-02 08:00:00;2024-10-02 10:00:00;SYSTEM;506,130005;67,870003
2024-10-02 08:00:00;2024-10-02 10:00:00;SE4;461,839996;61,930000
2024-10-02 08:00:00;2024-10-02 10:00:00;SE3;461,839996;61,930000
2024-10-02 08:00:00;2024-10-02 10:00:00;NO2;461,839996;61,930000
2024-10-02 08:00:00;2024-10-02 10:00:00;DK2;484,880005;65,019997
2024-10-02 08:00:00;2024-10-02 10:00:00;DK1;484,880005;65,019997
2024-10-02 08:00:00;2024-10-02 10:00:00;DE;769,679993;103,209999
2024-10-02 09:00:00;2024-10-02 11:00:00;SYSTEM;422,760010;56,689999
2024-10-02 09:00:00;2024-10-02 11:00:00;SE4;383,010010;51,360001
2024-10-02 09:00:00;2024-10-02 11:00:00;SE3;383,010010;51,360001
2024-10-02 09:00:00;2024-10-02 11:00:00;NO2;383,010010;51,360001
2024-10-02 09:00:00;2024-10-02 11:00:00;DK2;394,420013;52,889999
2024-10-02 09:00:00;2024-10-02 11:00:00;DK1;394,420013;52,889999
2024-10-02 09:00:00;2024-10-02 11:00:00;DE;719,789978;96,519997
2024-10-02 10:00:00;2024-10-02 12:00:00;SYSTEM;485,100006;65,050003
2024-10-02 10:00:00;2024-10-02 12:00:00;SE4;409,410004;54,900002
2024-10-02 10:00:00;2024-10-02 12:00:00;SE3;409,410004;54,900002
2024-10-02 10:00:00;2024-10-02 12:00:00;NO2;409,410004;54,900002
2024-10-02 10:00:00;2024-10-02 12:00:00;DK2;431,040009;57,799999
2024-10-02 10:00:00;2024-10-02 12:00:00;DK1;431,040009;57,799999
2024-10-02 10:00:00;2024-10-02 12:00:00;DE;674,520020;90,449997
2024-10-02 11:00:00;2024-10-02 13:00:00;SYSTEM;435,059998;58,340000
2024-10-02 11:00:00;2024-10-02 13:00:00;SE4;376,369995;50,470001
2024-10-02 11:00:00;2024-10-02 13:00:00;SE3;376,369995;50,470001
2024-10-02 11:00:00;2024-10-02 13:00:00;NO2;376,369995;50,470001
2024-10-02 11:00:00;2024-10-02 13:00:00;DK2;597,109985;80,070000
2024-10-02 11:00:00;2024-10-02 13:00:00;DK1;597,109985;80,070000
2024-10-02 11:00:00;2024-10-02 13:00:00;DE;644,619995;86,440002
2024-10-02 12:00:00;2024-10-02 14:00:00;SYSTEM;444,980011;59,669998
2024-10-02 12:00:00;2024-10-02 14:00:00;SE4;375,410004;50,340000
2024-10-02 12:00:00;2024-10-02 14:00:00;SE3;375,410004;50,340000
2024-10-02 12:00:00;2024-10-02 14:00:00;NO2;375,410004;50,340000
2024-10-02 12:00:00;2024-10-02 14:00:00;DK2;584,659973;78,400002
2024-10-02 12:00:00;2024-10-02 14:00:00;DK1;584,659973;78,400002
2024-10-02 12:00:00;2024-10-02 14:00:00;DE;588,169983;78,870003
2024-10-02 13:00:00;2024-10-02 15:00:00;SYSTEM;432,309998;57,970001
2024-10-02 13:00:00;2024-10-02 15:00:00;SE4;372,940002;50,009998
2024-10-02 13:00:00;2024-10-02 15:00:00;SE3;372,940002;50,009998
2024-10-02 13:00:00;2024-10-02 15:00:00;NO2;372,940002;50,009998
2024-10-02 13:00:00;2024-10-02 15:00:00;DK2;607,260010;81,430000
2024-10-02 13:00:00;2024-10-02 15:00:00;DK1;607,260010;81,430000
2024-10-02 13:00:00;2024-10-02 15:00:00;DE;612,030029;82,070000
2024-10-02 14:00:00;2024-10-02 16:00:00;SYSTEM;498,010010;66,779999
2024-10-02 14:00:00;2024-10-02 16:00:00;SE4;385,920013;51,750000
2024-10-02 14:00:00;2024-10-02 16:00:00;SE3;385,920013;51,750000
2024-10-02 14:00:00;2024-10-02 16:00:00;NO2;385,920013;51,750000
2024-10-02 14:00:00;2024-10-02 16:00:00;DK2;607,849976;81,510002
2024-10-02 14:00:00;2024-10-02 16:00:00;DK1;607,849976;81,510002
2024-10-02 14:00:00;2024-10-02 16:00:00;DE;607,849976;81,510002
2024-10-02 15:00:00;2024-10-02 17:00:00;SYSTEM;685,039978;91,860001
2024-10-02 15:00:00;2024-10-02 17:00:00;SE4;446,470001;59,869999
2024-10-02 15:00:00;2024-10-02 17:00:00;SE3;446,470001;59,869999
2024-10-02 15:00:00;2024-10-02 17:00:00;NO2;446,470001;59,869999
2024-10-02 15:00:00;2024-10-02 17:00:00;DK2;746,489990;100,099998
2024-10-02 15:00:00;2024-10-02 17:00:00;DK1;746,489990;100,099998
2024-10-02 15:00:00;2024-10-02 17:00:00;DE;746,489990;100,099998
2024-10-02 16:00:00;2024-10-02 18:00:00;SYSTEM;728,140015;97,639999
2024-10-02 16:00:00;2024-10-02 18:00:00;SE4;427,230011;57,290001
2024-10-02 16:00:00;2024-10-02 18:00:00;SE3;427,230011;57,290001
2024-10-02 16:00:00;2024-10-02 18:00:00;NO2;427,230011;57,290001
2024-10-02 16:00:00;2024-10-02 18:00:00;DK2;872,590027;117,010002
2024-10-02 16:00:00;2024-10-02 18:00:00;DK1;872,590027;117,010002
2024-10-02 16:00:00;2024-10-02 18:00:00;DE;872,590027;117,010002
2024-10-02 17:00:00;2024-10-02 19:00:00;SYSTEM;723,140015;96,970001
2024-10-02 17:00:00;2024-10-02 19:00:00;SE4;397,630005;53,320000
2024-10-02 17:00:00;2024-10-02 19:00:00;SE3;397,630005;53,320000
2024-10-02 17:00:00;2024-10-02 19:00:00;NO2;397,630005;53,320000
2024-10-02 17:00:00;2024-10-02 19:00:00;DK2;969,979980;130,070007
2024-10-02 17:00:00;2024-10-02 19:00:00;DK1;969,979980;130,070007
2024-10-02 17:00:00;2024-10-02 19:00:00;DE;969,979980;130,070007
2024-10-02 18:00:00;2024-10-02 20:00:00;SYSTEM;518,590027;69,540001
2024-10-02 18:00:00;2024-10-02 20:00:00;SE4;381,149994;51,110001
2024-10-02 18:00:00;2024-10-02 20:00:00;SE3;381,149994;51,110001
2024-10-02 18:00:00;2024-10-02 20:00:00;NO2;381,149994;51,110001
2024-10-02 18:00:00;2024-10-02 20:00:00;DK2;852,900024;114,370003
2024-10-02 18:00:00;2024-10-02 20:00:00;DK1;852,900024;114,370003
2024-10-02 18:00:00;2024-10-02 20:00:00;DE;852,900024;114,370003
2024-10-02 19:00:00;2024-10-02 21:00:00;SYSTEM;423,799988;56,830002
2024-10-02 19:00:00;2024-10-02 21:00:00;SE4;350,420013;46,990002
2024-10-02 19:00:00;2024-10-02 21:00:00;SE3;350,420013;46,990002
2024-10-02 19:00:00;2024-10-02 21:00:00;NO2;373,910004;50,139999
2024-10-02 19:00:00;2024-10-02 21:00:00;DK2;719,940002;96,540001
2024-10-02 19:00:00;2024-10-02 21:00:00;DK1;719,940002;96,540001
2024-10-02 19:00:00;2024-10-02 21:00:00;DE;719,940002;96,540001
2024-10-02 20:00:00;2024-10-02 22:00:00;SYSTEM;372,799988;49,990002
2024-10-02 20:00:00;2024-10-02 22:00:00;SE4;321,339996;43,090000
2024-10-02 20:00:00;2024-10-02 22:00:00;SE3;321,339996;43,090000
2024-10-02 20:00:00;2024-10-02 22:00:00;NO2;364,440002;48,869999
2024-10-02 20:00:00;2024-10-02 22:00:00;DK2;695,780029;93,300003
2024-10-02 20:00:00;2024-10-02 22:00:00;DK1;695,780029;93,300003
2024-10-02 20:00:00;2024-10-02 22:00:00;DE;695,780029;93,300003
2024-10-02 21:00:00;2024-10-02 23:00:00;SYSTEM;330,959991;44,380001
2024-10-02 21:00:00;2024-10-02 23:00:00;SE4;256,309998;34,369999
2024-10-02 21:00:00;2024-10-02 23:00:00;SE3;256,309998;34,369999
2024-10-02 21:00:00;2024-10-02 23:00:00;NO2;351,320007;47,110001
2024-10-02 21:00:00;2024-10-02 23:00:00;DK2;633,880005;85,000000
2024-10-02 21:00:00;2024-10-02 23:00:00;DK1;633,880005;85,000000
2024-10-02 21:00:00;2024-10-02 23:00:00;DE;633,880005;85,000000
2024-10-02 22:00:00;2024-10-03 00:00:00;SYSTEM;297,769989;39,919998
2024-10-02 22:00:00;2024-10-03 00:00:00;SE4;177,449997;23,790001
2024-10-02 22:00:00;2024-10-03 00:00:00;SE3;177,449997;23,790001
2024-10-02 22:00:00;2024-10-03 00:00:00;NO2;357,299988;47,900002
2024-10-02 22:00:00;2024-10-03 00:00:00;DK2;502,230011;67,330002
2024-10-02 22:00:00;2024-10-03 00:00:00;DK1;502,230011;67,330002
2024-10-02 22:00:00;2024-10-03 00:00:00;DE;502,230011;67,330002
2024-10-02 23:00:00;2024-10-03 01:00:00;SYSTEM;283,079987;37,950001
2024-10-02 23:00:00;2024-10-03 01:00:00;SE4;161,419998;21,639999
2024-10-02 23:00:00;2024-10-03 01:00:00;SE3;161,419998;21,639999
2024-10-02 23:00:00;2024-10-03 01:00:00;NO2;350,809998;47,029999
2024-10-02 23:00:00;2024-10-03 01:00:00;DK2;491,260010;65,860001
2024-10-02 23:00:00;2024-10-03 01:00:00;DK1;491,260010;65,860001
2024-10-02 23:00:00;2024-10-03 01:00:00;DE;491,260010;65,860001
2024-10-03 00:00:00;2024-10-03 02:00:00;SYSTEM;275,540009;36,939999
2024-10-03 00:00:00;2024-10-03 02:00:00;SE4;151,050003;20,250000
2024-10-03 00:00:00;2024-10-03 02:00:00;SE3;151,050003;20,250000
2024-10-03 00:00:00;2024-10-03 02:00:00;NO2;347,450012;46,580002
2024-10-03 00:00:00;2024-10-03 02:00:00;DK2;485,890015;65,139999
2024-10-03 00:00:00;2024-10-03 02:00:00;DK1;485,890015;65,139999
2024-10-03 00:00:00;2024-10-03 02:00:00;DE;485,890015;65,139999
2024-10-03 01:00:00;2024-10-03 03:00:00;SYSTEM;271,369995;36,380001
2024-10-03 01:00:00;2024-10-03 03:00:00;SE4;147,320007;19,750000
2024-10-03 01:00:00;2024-10-03 03:00:00;SE3;147,320007;19,750000
2024-10-03 01:00:00;2024-10-03 03:00:00;NO2;345,440002;46,310001
2024-10-03 01:00:00;2024-10-03 03:00:00;DK2;478,730011;64,180000
2024-10-03 01:00:00;2024-10-03 03:00:00;DK1;478,730011;64,180000
2024-10-03 01:00:00;2024-10-03 03:00:00;DE;478,730011;64,180000
2024-10-03 02:00:00;2024-10-03 04:00:00;SYSTEM;278,230011;37,299999
2024-10-03 02:00:00;2024-10-03 04:00:00;SE4;145,309998;19,480000
2024-10-03 02:00:00;2024-10-03 04:00:00;SE3;145,309998;19,480000
2024-10-03 02:00:00;2024-10-03 04:00:00;NO2;348,420013;46,709999
2024-10-03 02:00:00;2024-10-03 04:00:00;DK2;477,239990;63,980000
2024-10-03 02:00:00;2024-10-03 04:00:00;DK1;477,239990;63,980000
2024-10-03 02:00:00;2024-10-03 04:00:00;DE;477,239990;63,980000
2024-10-03 03:00:00;2024-10-03 05:00:00;SYSTEM;303,739990;40,720001
2024-10-03 03:00:00;2024-10-03 05:00:00;SE4;164,479996;22,049999
2024-10-03 03:00:00;2024-10-03 05:00:00;SE3;164,479996;22,049999
2024-10-03 03:00:00;2024-10-03 05:00:00;NO2;359,239990;48,160000
2024-10-03 03:00:00;2024-10-03 05:00:00;DK2;480,369995;64,400002
2024-10-03 03:00:00;2024-10-03 05:00:00;DK1;480,369995;64,400002
2024-10-03 03:00:00;2024-10-03 05:00:00;DE;480,369995;64,400002
2024-10-03 04:00:00;2024-10-03 06:00:00;SYSTEM;335,660004;45,000000
2024-10-03 04:00:00;2024-10-03 06:00:00;SE4;365,730011;49,029999
2024-10-03 04:00:00;2024-10-03 06:00:00;SE3;365,730011;49,029999
2024-10-03 04:00:00;2024-10-03 06:00:00;NO2;365,730011;49,029999
2024-10-03 04:00:00;2024-10-03 06:00:00;DK2;488,059998;65,430000
2024-10-03 04:00:00;2024-10-03 06:00:00;DK1;488,059998;65,430000
2024-10-03 04:00:00;2024-10-03 06:00:00;DE;488,059998;65,430000
2024-10-03 05:00:00;2024-10-03 07:00:00;SYSTEM;371,920013;49,860001
2024-10-03 05:00:00;2024-10-03 07:00:00;SE4;530,280029;71,089996
2024-10-03 05:00:00;2024-10-03 07:00:00;SE3;530,280029;71,089996
2024-10-03 05:00:00;2024-10-03 07:00:00;NO2;530,280029;71,089996
2024-10-03 05:00:00;2024-10-03 07:00:00;DK2;547,280029;73,370003
2024-10-03 05:00:00;2024-10-03 07:00:00;DK1;547,280029;73,370003
2024-10-03 05:00:00;2024-10-03 07:00:00;DE;547,280029;73,370003
2024-10-03 06:00:00;2024-10-03 08:00:00;SYSTEM;388,029999;52,020000
2024-10-03 06:00:00;2024-10-03 08:00:00;SE4;554,140015;74,290001
2024-10-03 06:00:00;2024-10-03 08:00:00;SE3;554,140015;74,290001
2024-10-03 06:00:00;2024-10-03 08:00:00;NO2;554,140015;74,290001
2024-10-03 06:00:00;2024-10-03 08:00:00;DK2;571,900024;76,669998
2024-10-03 06:00:00;2024-10-03 08:00:00;DK1;571,900024;76,669998
2024-10-03 06:00:00;2024-10-03 08:00:00;DE;571,900024;76,669998
2024-10-03 07:00:00;2024-10-03 09:00:00;SYSTEM;380,720001;51,040001
2024-10-03 07:00:00;2024-10-03 09:00:00;SE4;484,619995;64,970001
2024-10-03 07:00:00;2024-10-03 09:00:00;SE3;484,619995;64,970001
2024-10-03 07:00:00;2024-10-03 09:00:00;NO2;484,619995;64,970001
2024-10-03 07:00:00;2024-10-03 09:00:00;DK2;543,780029;72,900002
2024-10-03 07:00:00;2024-10-03 09:00:00;DK1;543,780029;72,900002
2024-10-03 07:00:00;2024-10-03 09:00:00;DE;543,780029;72,900002
2024-10-03 08:00:00;2024-10-03 10:00:00;SYSTEM;372,290009;49,910000
2024-10-03 08:00:00;2024-10-03 10:00:00;SE4;380,869995;51,060001
2024-10-03 08:00:00;2024-10-03 10:00:00;SE3;380,869995;51,060001
2024-10-03 08:00:00;2024-10-03 10:00:00;NO2;380,869995;51,060001
2024-10-03 08:00:00;2024-10-03 10:00:00;DK2;516,770020;69,279999
2024-10-03 08:00:00;2024-10-03 10:00:00;DK1;516,770020;69,279999
2024-10-03 08:00:00;2024-10-03 10:00:00;DE;516,770020;69,279999
2024-10-03 09:00:00;2024-10-03 11:00:00;SYSTEM;364,380005;48,849998
2024-10-03 09:00:00;2024-10-03 11:00:00;SE4;366,619995;49,150002
2024-10-03 09:00:00;2024-10-03 11:00:00;SE3;366,619995;49,150002
2024-10-03 09:00:00;2024-10-03 11:00:00;NO2;366,619995;49,150002
2024-10-03 09:00:00;2024-10-03 11:00:00;DK2;470,230011;63,040001
2024-10-03 09:00:00;2024-10-03 11:00:00;DK1;470,230011;63,040001
2024-10-03 09:00:00;2024-10-03 11:00:00;DE;470,230011;63,040001
2024-10-03 10:00:00;2024-10-03 12:00:00;SYSTEM;313,140015;41,980000
2024-10-03 10:00:00;2024-10-03 12:00:00;SE4;334,170013;44,799999
2024-10-03 10:00:00;2024-10-03 12:00:00;SE3;334,170013;44,799999
2024-10-03 10:00:00;2024-10-03 12:00:00;NO2;336,630005;45,130001
2024-10-03 10:00:00;2024-10-03 12:00:00;DK2;351,250000;47,090000
2024-10-03 10:00:00;2024-10-03 12:00:00;DK1;351,250000;47,090000
2024-10-03 10:00:00;2024-10-03 12:00:00;DE;351,250000;47,090000
2024-10-03 11:00:00;2024-10-03 13:00:00;SYSTEM;260,399994;34,910000
2024-10-03 11:00:00;2024-10-03 13:00:00;SE4;246,149994;33,000000
2024-10-03 11:00:00;2024-10-03 13:00:00;SE3;246,149994;33,000000
2024-10-03 11:00:00;2024-10-03 13:00:00;NO2;265,399994;35,580002
2024-10-03 11:00:00;2024-10-03 13:00:00;DK2;253,460007;33,980000
2024-10-03 11:00:00;2024-10-03 13:00:00;DK1;253,460007;33,980000
2024-10-03 11:00:00;2024-10-03 13:00:00;DE;253,460007;33,980000
2024-10-03 12:00:00;2024-10-03 14:00:00;SYSTEM;272,709991;36,560001
2024-10-03 12:00:00;2024-10-03 14:00:00;SE4;284,940002;38,200001
2024-10-03 12:00:00;2024-10-03 14:00:00;SE3;284,940002;38,200001
2024-10-03 12:00:00;2024-10-03 14:00:00;NO2;295,380005;39,599998
2024-10-03 12:00:00;2024-10-03 14:00:00;DK2;291,950012;39,139999
2024-10-03 12:00:00;2024-10-03 14:00:00;DK1;291,950012;39,139999
2024-10-03 12:00:00;2024-10-03 14:00:00;DE;291,950012;39,139999
2024-10-03 13:00:00;2024-10-03 15:00:00;SYSTEM;320,750000;43,000000
2024-10-03 13:00:00;2024-10-03 15:00:00;SE4;358,790009;48,099998
2024-10-03 13:00:00;2024-10-03 15:00:00;SE3;358,790009;48,099998
2024-10-03 13:00:00;2024-10-03 15:00:00;NO2;358,790009;48,099998
2024-10-03 13:00:00;2024-10-03 15:00:00;DK2;383,109985;51,360001
